Name,Year,Gender,State,Count
Alexis,1997,F,AL,321
Anna,1997,F,AL,316
Amber,1997,F,AL,230
Abigail,1997,F,AL,127
Allison,1997,F,AL,121
Amanda,1997,F,AL,106
Alexandria,1997,F,AL,104
Autumn,1997,F,AL,101
Alyssa,1997,F,AL,98
Alexandra,1997,F,AL,67
Angel,1997,F,AL,63
Aaliyah,1997,F,AL,61
Alexus,1997,F,AL,59
Ashton,1997,F,AL,49
Asia,1997,F,AL,49
Abby,1997,F,AL,48
Ashlyn,1997,F,AL,48
Andrea,1997,F,AL,47
Adrianna,1997,F,AL,46
Alicia,1997,F,AL,46
Amy,1997,F,AL,41
Ariel,1997,F,AL,41
Angela,1997,F,AL,38
Audrey,1997,F,AL,34
Ashleigh,1997,F,AL,33
Anne,1997,F,AL,31
April,1997,F,AL,31
Alana,1997,F,AL,26
Alexia,1997,F,AL,23
Ashlee,1997,F,AL,23
Adriana,1997,F,AL,22
Allie,1997,F,AL,21
Allyson,1997,F,AL,21
Addison,1997,F,AL,18
Aubrey,1997,F,AL,17
Alison,1997,F,AL,16
Amelia,1997,F,AL,16
Annie,1997,F,AL,16
Ashlynn,1997,F,AL,16
Avery,1997,F,AL,16
Alexa,1997,F,AL,15
Ansley,1997,F,AL,15
Ayanna,1997,F,AL,15
Alaina,1997,F,AL,14
Aerial,1997,F,AL,13
Alisha,1997,F,AL,13
Alissa,1997,F,AL,13
Alyson,1997,F,AL,13
Angelica,1997,F,AL,12
Ann,1997,F,AL,12
Abbey,1997,F,AL,11
Abbie,1997,F,AL,11
Aimee,1997,F,AL,10
Aliyah,1997,F,AL,10
Amberly,1997,F,AL,10
Akira,1997,F,AL,9
Alice,1997,F,AL,9
Alliyah,1997,F,AL,9
Anastasia,1997,F,AL,9
Arianna,1997,F,AL,9
Adrian,1997,F,AL,8
Adrienne,1997,F,AL,8
Ana,1997,F,AL,8
Auburn,1997,F,AL,8
Aleah,1997,F,AL,7
Alex,1997,F,AL,7
Ariana,1997,F,AL,7
Arielle,1997,F,AL,7
Alexius,1997,F,AL,6
Alisa,1997,F,AL,6
Amari,1997,F,AL,6
Anissa,1997,F,AL,6
Annamarie,1997,F,AL,6
Ashanti,1997,F,AL,6
Ashia,1997,F,AL,6
Ashli,1997,F,AL,6
Alexandrea,1997,F,AL,5
Ally,1997,F,AL,5
Alysa,1997,F,AL,5
Amie,1997,F,AL,5
Angelique,1997,F,AL,5
Arin,1997,F,AL,5
Asha,1997,F,AL,5
Ashlie,1997,F,AL,5
Alexis,1998,F,AL,389
Ashley,1998,F,AL,304
Anna,1998,F,AL,303
Amber,1998,F,AL,186
Allison,1998,F,AL,148
Abigail,1998,F,AL,141
Alyssa,1998,F,AL,130
Alexandria,1998,F,AL,98
Autumn,1998,F,AL,94
Amanda,1998,F,AL,78
Angel,1998,F,AL,74
Ashlyn,1998,F,AL,65
Alexandra,1998,F,AL,62
Ariel,1998,F,AL,55
Abby,1998,F,AL,52
Alexus,1998,F,AL,46
Ashton,1998,F,AL,46
Aaliyah,1998,F,AL,43
Alicia,1998,F,AL,38
Amy,1998,F,AL,37
Asia,1998,F,AL,37
Andrea,1998,F,AL,36
April,1998,F,AL,36
Allie,1998,F,AL,34
Ashleigh,1998,F,AL,34
Angela,1998,F,AL,30
Audrey,1998,F,AL,29
Adrianna,1998,F,AL,27
Alison,1998,F,AL,25
Angelica,1998,F,AL,25
Ashlee,1998,F,AL,25
Amelia,1998,F,AL,24
Alexia,1998,F,AL,23
Alissa,1998,F,AL,23
Allyson,1998,F,AL,23
Adrienne,1998,F,AL,22
Alana,1998,F,AL,21
Avery,1998,F,AL,21
Amari,1998,F,AL,19
Annie,1998,F,AL,19
Aubrey,1998,F,AL,19
Abbey,1998,F,AL,17
Ann,1998,F,AL,17
Anne,1998,F,AL,17
Ansley,1998,F,AL,17
Abbie,1998,F,AL,16
Alexa,1998,F,AL,16
Amberly,1998,F,AL,16
Ana,1998,F,AL,16
Ally,1998,F,AL,15
Ashlynn,1998,F,AL,15
Alyson,1998,F,AL,13
Ariana,1998,F,AL,13
Ayanna,1998,F,AL,13
Addison,1998,F,AL,12
Adriana,1998,F,AL,12
Alisha,1998,F,AL,12
Anastasia,1998,F,AL,12
Alanna,1998,F,AL,11
Aliyah,1998,F,AL,11
Alecia,1998,F,AL,10
Angelina,1998,F,AL,9
Ayana,1998,F,AL,9
Arianna,1998,F,AL,8
Aisha,1998,F,AL,7
Alex,1998,F,AL,7
Alice,1998,F,AL,7
Aniya,1998,F,AL,7
Annabelle,1998,F,AL,7
Ashanti,1998,F,AL,7
Ashlie,1998,F,AL,7
Ava,1998,F,AL,7
Abbigail,1998,F,AL,6
Abigayle,1998,F,AL,6
Alayna,1998,F,AL,6
Alexius,1998,F,AL,6
Aliya,1998,F,AL,6
Alyssia,1998,F,AL,6
Anita,1998,F,AL,6
Annmarie,1998,F,AL,6
Arielle,1998,F,AL,6
Aspen,1998,F,AL,6
Aubree,1998,F,AL,6
Aurora,1998,F,AL,6
Azaria,1998,F,AL,6
Adrian,1998,F,AL,5
Akira,1998,F,AL,5
Aleah,1998,F,AL,5
Angelique,1998,F,AL,5
Annamarie,1998,F,AL,5
Ansleigh,1998,F,AL,5
Armani,1998,F,AL,5
Auburn,1998,F,AL,5
Alexis,1999,F,AL,358
Anna,1999,F,AL,314
Ashley,1999,F,AL,231
Amber,1999,F,AL,169
Alyssa,1999,F,AL,168
Abigail,1999,F,AL,146
Allison,1999,F,AL,124
Autumn,1999,F,AL,102
Alexandria,1999,F,AL,93
Angel,1999,F,AL,88
Amanda,1999,F,AL,78
Abby,1999,F,AL,71
Alexandra,1999,F,AL,67
Ashlyn,1999,F,AL,64
Andrea,1999,F,AL,58
Asia,1999,F,AL,44
Ariel,1999,F,AL,42
Alexia,1999,F,AL,40
Audrey,1999,F,AL,39
Ashton,1999,F,AL,36
Amy,1999,F,AL,34
Alexus,1999,F,AL,33
Alicia,1999,F,AL,32
Angela,1999,F,AL,31
Aaliyah,1999,F,AL,30
Allie,1999,F,AL,28
Amelia,1999,F,AL,28
Annie,1999,F,AL,27
Allyson,1999,F,AL,24
Avery,1999,F,AL,24
Ashleigh,1999,F,AL,22
Abbie,1999,F,AL,21
Alexa,1999,F,AL,21
Adrianna,1999,F,AL,20
Alana,1999,F,AL,20
Amaya,1999,F,AL,20
Alaina,1999,F,AL,19
Alison,1999,F,AL,19
Alissa,1999,F,AL,19
Ann,1999,F,AL,19
Ayanna,1999,F,AL,19
Aliyah,1999,F,AL,18
Angelica,1999,F,AL,18
Ariana,1999,F,AL,18
Abbey,1999,F,AL,17
Anne,1999,F,AL,17
Ansley,1999,F,AL,17
Aubrey,1999,F,AL,16
Alyson,1999,F,AL,15
April,1999,F,AL,15
Addison,1999,F,AL,14
Alisha,1999,F,AL,14
Adrienne,1999,F,AL,13
Ally,1999,F,AL,13
Amya,1999,F,AL,13
Ana,1999,F,AL,13
Ashlee,1999,F,AL,13
Amberly,1999,F,AL,12
Arianna,1999,F,AL,12
Ashlynn,1999,F,AL,12
Antonia,1999,F,AL,11
Abbigail,1999,F,AL,10
Amari,1999,F,AL,10
Alexandrea,1999,F,AL,9
Alice,1999,F,AL,9
Aniya,1999,F,AL,9
Adrian,1999,F,AL,8
Alanna,1999,F,AL,8
Aleah,1999,F,AL,8
Ali,1999,F,AL,8
Anastasia,1999,F,AL,8
Annabelle,1999,F,AL,8
Ayana,1999,F,AL,8
Addie,1999,F,AL,7
Adriana,1999,F,AL,7
Aja,1999,F,AL,7
Alayna,1999,F,AL,7
Alaysia,1999,F,AL,7
Alejandra,1999,F,AL,7
Alivia,1999,F,AL,7
Allyssa,1999,F,AL,7
Ashtyn,1999,F,AL,7
Ava,1999,F,AL,7
Aiyana,1999,F,AL,6
Akira,1999,F,AL,6
Alondra,1999,F,AL,6
Arielle,1999,F,AL,6
Alesia,1999,F,AL,5
Alia,1999,F,AL,5
Alycia,1999,F,AL,5
Alysa,1999,F,AL,5
Ambria,1999,F,AL,5
Angelina,1999,F,AL,5
Anita,1999,F,AL,5
Aniyah,1999,F,AL,5
Ashanti,1999,F,AL,5
Anna,2000,F,AL,386
Alexis,2000,F,AL,284
Ashley,2000,F,AL,230
Abigail,2000,F,AL,184
Alyssa,2000,F,AL,148
Amber,2000,F,AL,142
Allison,2000,F,AL,91
Autumn,2000,F,AL,91
Alexandria,2000,F,AL,77
Angel,2000,F,AL,77
Amanda,2000,F,AL,69
Ashlyn,2000,F,AL,64
Abby,2000,F,AL,53
Alexandra,2000,F,AL,49
Andrea,2000,F,AL,49
Alexia,2000,F,AL,48
Asia,2000,F,AL,42
Alexus,2000,F,AL,41
Audrey,2000,F,AL,37
Aaliyah,2000,F,AL,34
Avery,2000,F,AL,33
Amaya,2000,F,AL,31
Ariel,2000,F,AL,31
Ariana,2000,F,AL,30
Angela,2000,F,AL,29
Allie,2000,F,AL,28
Arianna,2000,F,AL,27
Abbie,2000,F,AL,26
Alana,2000,F,AL,26
Ashleigh,2000,F,AL,26
Ashton,2000,F,AL,26
Addison,2000,F,AL,24
Alicia,2000,F,AL,24
Amelia,2000,F,AL,24
Amy,2000,F,AL,23
Anne,2000,F,AL,23
Alexa,2000,F,AL,19
Allyson,2000,F,AL,19
Aniya,2000,F,AL,19
Ann,2000,F,AL,19
Annie,2000,F,AL,19
Adriana,2000,F,AL,18
Ansley,2000,F,AL,18
Aliyah,2000,F,AL,17
April,2000,F,AL,17
Aubrey,2000,F,AL,17
Alaina,2000,F,AL,16
Alison,2000,F,AL,16
Amya,2000,F,AL,16
Ashlynn,2000,F,AL,16
Alisha,2000,F,AL,15
Alyson,2000,F,AL,15
Amari,2000,F,AL,15
Ashlee,2000,F,AL,15
Adrianna,2000,F,AL,14
Alissa,2000,F,AL,14
Abbey,2000,F,AL,13
Aleah,2000,F,AL,13
Ayanna,2000,F,AL,13
Abbigail,2000,F,AL,12
Ally,2000,F,AL,12
Ana,2000,F,AL,12
Aniyah,2000,F,AL,12
Adrienne,2000,F,AL,11
Angelina,2000,F,AL,11
Ava,2000,F,AL,11
Amiya,2000,F,AL,10
Alanna,2000,F,AL,9
Alaysia,2000,F,AL,9
Ambria,2000,F,AL,9
Angelica,2000,F,AL,9
Azaria,2000,F,AL,9
Akira,2000,F,AL,8
Amani,2000,F,AL,8
Annabelle,2000,F,AL,8
Ashia,2000,F,AL,8
Alex,2000,F,AL,7
Ali,2000,F,AL,7
Alivia,2000,F,AL,7
Amiyah,2000,F,AL,7
Anaya,2000,F,AL,7
Anya,2000,F,AL,7
August,2000,F,AL,7
Adrian,2000,F,AL,6
Aja,2000,F,AL,6
Alayna,2000,F,AL,6
Alecia,2000,F,AL,6
Aleigha,2000,F,AL,6
Alesha,2000,F,AL,6
Alice,2000,F,AL,6
Alisa,2000,F,AL,6
Alysa,2000,F,AL,6
Ariyana,2000,F,AL,6
Ashli,2000,F,AL,6
Abagail,2000,F,AL,5
Abigayle,2000,F,AL,5
Alexandrea,2000,F,AL,5
Alondra,2000,F,AL,5
Anastasia,2000,F,AL,5
Annah,2000,F,AL,5
Antonia,2000,F,AL,5
Ashanti,2000,F,AL,5
Ashlie,2000,F,AL,5
Auriel,2000,F,AL,5
Ayana,2000,F,AL,5
Aysha,2000,F,AL,5
Anna,2001,F,AL,378
Alexis,2001,F,AL,287
Ashley,2001,F,AL,224
Abigail,2001,F,AL,200
Alyssa,2001,F,AL,146
Amber,2001,F,AL,127
Autumn,2001,F,AL,94
Angel,2001,F,AL,87
Allison,2001,F,AL,82
Aaliyah,2001,F,AL,76
Ashlyn,2001,F,AL,61
Abby,2001,F,AL,60
Alexandria,2001,F,AL,59
Asia,2001,F,AL,50
Alexandra,2001,F,AL,49
Amanda,2001,F,AL,48
Andrea,2001,F,AL,48
Audrey,2001,F,AL,37
Ashton,2001,F,AL,35
Alexus,2001,F,AL,34
Ariel,2001,F,AL,34
Avery,2001,F,AL,34
Amy,2001,F,AL,33
Angela,2001,F,AL,32
Aliyah,2001,F,AL,29
Aubrey,2001,F,AL,29
Addison,2001,F,AL,28
Alexia,2001,F,AL,28
Abbie,2001,F,AL,27
Alexa,2001,F,AL,27
Amelia,2001,F,AL,27
Adrianna,2001,F,AL,26
Alana,2001,F,AL,26
Allie,2001,F,AL,26
Abbey,2001,F,AL,25
Ariana,2001,F,AL,25
Ashleigh,2001,F,AL,24
Allyson,2001,F,AL,23
April,2001,F,AL,22
Amari,2001,F,AL,19
Amaya,2001,F,AL,19
Aniya,2001,F,AL,19
Adriana,2001,F,AL,18
Alicia,2001,F,AL,18
Ayanna,2001,F,AL,18
Alissa,2001,F,AL,17
Ana,2001,F,AL,16
Aniyah,2001,F,AL,16
Arianna,2001,F,AL,16
Abbigail,2001,F,AL,15
Aleah,2001,F,AL,15
Ann,2001,F,AL,15
Anne,2001,F,AL,15
Annie,2001,F,AL,15
Alayna,2001,F,AL,14
Angelina,2001,F,AL,14
Ansley,2001,F,AL,14
Alyson,2001,F,AL,13
Amya,2001,F,AL,13
Angelica,2001,F,AL,13
Annabelle,2001,F,AL,13
Ashlee,2001,F,AL,13
Ava,2001,F,AL,13
Alisha,2001,F,AL,12
Alivia,2001,F,AL,12
Ally,2001,F,AL,12
Anastasia,2001,F,AL,12
Ashlynn,2001,F,AL,12
Alison,2001,F,AL,11
Amiya,2001,F,AL,11
Adrienne,2001,F,AL,10
Alaina,2001,F,AL,10
Ayana,2001,F,AL,10
Alice,2001,F,AL,8
Anaya,2001,F,AL,8
Addie,2001,F,AL,7
Alanna,2001,F,AL,7
Alejandra,2001,F,AL,7
Alexandrea,2001,F,AL,7
Amiyah,2001,F,AL,7
Anya,2001,F,AL,7
Ashanti,2001,F,AL,7
Ashtyn,2001,F,AL,7
Abigayle,2001,F,AL,6
Alasia,2001,F,AL,6
Alaysia,2001,F,AL,6
Alexius,2001,F,AL,6
Alexys,2001,F,AL,6
Alisa,2001,F,AL,6
Alondra,2001,F,AL,6
Alysa,2001,F,AL,6
Annika,2001,F,AL,6
Araceli,2001,F,AL,6
Asya,2001,F,AL,6
Aubrie,2001,F,AL,6
Azaria,2001,F,AL,6
Abbigayle,2001,F,AL,5
Adeline,2001,F,AL,5
Adrian,2001,F,AL,5
Aja,2001,F,AL,5
Ali,2001,F,AL,5
Alyssia,2001,F,AL,5
Amiah,2001,F,AL,5
Amira,2001,F,AL,5
Ariyana,2001,F,AL,5
Anna,2002,F,AL,399
Alexis,2002,F,AL,274
Abigail,2002,F,AL,205
Alyssa,2002,F,AL,153
Ashley,2002,F,AL,151
Ashanti,2002,F,AL,116
Amber,2002,F,AL,107
Autumn,2002,F,AL,93
Angel,2002,F,AL,88
Allison,2002,F,AL,83
Aaliyah,2002,F,AL,82
Abby,2002,F,AL,67
Alexandria,2002,F,AL,67
Alexandra,2002,F,AL,52
Ashlyn,2002,F,AL,50
Audrey,2002,F,AL,44
Amanda,2002,F,AL,43
Andrea,2002,F,AL,43
Alexia,2002,F,AL,39
Aubrey,2002,F,AL,39
Amelia,2002,F,AL,36
Avery,2002,F,AL,36
Asia,2002,F,AL,34
Angela,2002,F,AL,33
Alicia,2002,F,AL,31
Amy,2002,F,AL,29
Ana,2002,F,AL,27
Ariel,2002,F,AL,27
Ashleigh,2002,F,AL,27
Addison,2002,F,AL,26
Ashton,2002,F,AL,26
Ava,2002,F,AL,25
Alexa,2002,F,AL,24
Aniya,2002,F,AL,24
Alexus,2002,F,AL,23
Alana,2002,F,AL,22
Ariana,2002,F,AL,22
Alisha,2002,F,AL,21
Allie,2002,F,AL,21
Ansley,2002,F,AL,21
Abbie,2002,F,AL,20
Abbigail,2002,F,AL,20
Adrianna,2002,F,AL,19
Amaya,2002,F,AL,19
Ann,2002,F,AL,19
Anne,2002,F,AL,19
Alayna,2002,F,AL,18
Annabelle,2002,F,AL,18
Annie,2002,F,AL,18
April,2002,F,AL,18
Abbey,2002,F,AL,17
Allyson,2002,F,AL,17
Aniyah,2002,F,AL,17
Arianna,2002,F,AL,17
Ashlee,2002,F,AL,17
Aliyah,2002,F,AL,16
Amari,2002,F,AL,16
Amiya,2002,F,AL,16
Angelina,2002,F,AL,16
Ayanna,2002,F,AL,16
Ashlynn,2002,F,AL,15
Ally,2002,F,AL,14
Alaina,2002,F,AL,13
Alissa,2002,F,AL,13
Adriana,2002,F,AL,11
Alanna,2002,F,AL,11
Aleah,2002,F,AL,10
Alison,2002,F,AL,10
Amya,2002,F,AL,10
Alice,2002,F,AL,9
Adrian,2002,F,AL,8
Aliya,2002,F,AL,8
Alondra,2002,F,AL,8
Anastasia,2002,F,AL,8
Aubree,2002,F,AL,8
Abigayle,2002,F,AL,7
Aisha,2002,F,AL,7
Aleigha,2002,F,AL,7
Alena,2002,F,AL,7
Allyssa,2002,F,AL,7
Alyson,2002,F,AL,7
Annagrace,2002,F,AL,7
Arielle,2002,F,AL,7
Ashante,2002,F,AL,7
Adeline,2002,F,AL,6
Adrienne,2002,F,AL,6
Akira,2002,F,AL,6
Alecia,2002,F,AL,6
Ali,2002,F,AL,6
Alivia,2002,F,AL,6
Alliyah,2002,F,AL,6
Amani,2002,F,AL,6
Amiyah,2002,F,AL,6
Amyia,2002,F,AL,6
Ananda,2002,F,AL,6
Angelica,2002,F,AL,6
Anya,2002,F,AL,6
Ashunti,2002,F,AL,6
Aubrie,2002,F,AL,6
Audra,2002,F,AL,6
Addie,2002,F,AL,5
Alaysia,2002,F,AL,5
Alexius,2002,F,AL,5
Alisa,2002,F,AL,5
Alli,2002,F,AL,5
Alysia,2002,F,AL,5
Amara,2002,F,AL,5
Ambria,2002,F,AL,5
Amiah,2002,F,AL,5
Amyah,2002,F,AL,5
Anslee,2002,F,AL,5
Anna,2003,F,AL,308
Alexis,2003,F,AL,231
Abigail,2003,F,AL,218
Alyssa,2003,F,AL,174
Ashley,2003,F,AL,132
Autumn,2003,F,AL,95
Allison,2003,F,AL,88
Aaliyah,2003,F,AL,80
Angel,2003,F,AL,80
Ashlyn,2003,F,AL,76
Amber,2003,F,AL,68
Abby,2003,F,AL,66
Ava,2003,F,AL,63
Alexandria,2003,F,AL,62
Avery,2003,F,AL,55
Audrey,2003,F,AL,51
Amelia,2003,F,AL,49
Alexandra,2003,F,AL,48
Asia,2003,F,AL,46
Alexia,2003,F,AL,44
Amanda,2003,F,AL,44
Addison,2003,F,AL,40
Ashanti,2003,F,AL,39
Andrea,2003,F,AL,36
Angela,2003,F,AL,36
Aubrey,2003,F,AL,36
Allie,2003,F,AL,35
Amaya,2003,F,AL,35
Alana,2003,F,AL,34
Ariel,2003,F,AL,32
Adrianna,2003,F,AL,31
Ariana,2003,F,AL,31
Alexa,2003,F,AL,28
Ashton,2003,F,AL,28
Ana,2003,F,AL,26
Arianna,2003,F,AL,26
Angelina,2003,F,AL,24
Alicia,2003,F,AL,22
Allyson,2003,F,AL,22
Ansley,2003,F,AL,22
Alexus,2003,F,AL,21
Ashlynn,2003,F,AL,21
Abbie,2003,F,AL,20
Ann,2003,F,AL,20
Anne,2003,F,AL,20
Amari,2003,F,AL,19
Amya,2003,F,AL,19
Adriana,2003,F,AL,18
Alayna,2003,F,AL,18
Abbey,2003,F,AL,17
Ayanna,2003,F,AL,17
Alaina,2003,F,AL,16
April,2003,F,AL,16
Amiyah,2003,F,AL,15
Abbigail,2003,F,AL,14
Alison,2003,F,AL,14
Amy,2003,F,AL,14
Aniyah,2003,F,AL,14
Annie,2003,F,AL,14
Alivia,2003,F,AL,13
Anastasia,2003,F,AL,13
Aniya,2003,F,AL,12
Ashlee,2003,F,AL,12
Alissa,2003,F,AL,11
Alyson,2003,F,AL,11
Ashleigh,2003,F,AL,11
Addie,2003,F,AL,10
Angelica,2003,F,AL,10
Abigayle,2003,F,AL,9
Alice,2003,F,AL,9
Aliyah,2003,F,AL,9
Ally,2003,F,AL,9
Allyssa,2003,F,AL,9
Amaria,2003,F,AL,9
Amiya,2003,F,AL,9
Aubree,2003,F,AL,9
Abigale,2003,F,AL,8
Aidan,2003,F,AL,8
Alanna,2003,F,AL,8
Aleah,2003,F,AL,8
Aubrie,2003,F,AL,8
Austin,2003,F,AL,8
Abagail,2003,F,AL,7
Ada,2003,F,AL,7
Ainsley,2003,F,AL,7
Aisha,2003,F,AL,7
Alisha,2003,F,AL,7
Annabelle,2003,F,AL,7
Antonia,2003,F,AL,7
Auburn,2003,F,AL,7
Ayana,2003,F,AL,7
Adeline,2003,F,AL,6
Adrienne,2003,F,AL,6
Alecia,2003,F,AL,6
Ali,2003,F,AL,6
Alisa,2003,F,AL,6
Amara,2003,F,AL,6
Amarie,2003,F,AL,6
Anaya,2003,F,AL,6
Aiyana,2003,F,AL,5
Aja,2003,F,AL,5
Alaysia,2003,F,AL,5
Alena,2003,F,AL,5
Alina,2003,F,AL,5
Alma,2003,F,AL,5
Alondra,2003,F,AL,5
Alora,2003,F,AL,5
Alysa,2003,F,AL,5
Alyse,2003,F,AL,5
Amani,2003,F,AL,5
Amia,2003,F,AL,5
Anaiya,2003,F,AL,5
Aniah,2003,F,AL,5
Annabella,2003,F,AL,5
Annamarie,2003,F,AL,5
Araceli,2003,F,AL,5
Anna,2004,F,AL,305
Alexis,2004,F,AL,228
Abigail,2004,F,AL,216
Alyssa,2004,F,AL,165
Ashley,2004,F,AL,104
Angel,2004,F,AL,88
Autumn,2004,F,AL,80
Abby,2004,F,AL,75
Ava,2004,F,AL,71
Allison,2004,F,AL,68
Amber,2004,F,AL,68
Ashlyn,2004,F,AL,63
Aaliyah,2004,F,AL,58
Avery,2004,F,AL,58
Audrey,2004,F,AL,55
Alexandria,2004,F,AL,53
Amelia,2004,F,AL,48
Addison,2004,F,AL,46
Allie,2004,F,AL,44
Alexandra,2004,F,AL,42
Alana,2004,F,AL,40
Asia,2004,F,AL,38
Andrea,2004,F,AL,35
Aniya,2004,F,AL,34
Ariana,2004,F,AL,34
Arianna,2004,F,AL,33
Alexia,2004,F,AL,32
Amanda,2004,F,AL,30
Ana,2004,F,AL,30
Aubrey,2004,F,AL,30
Alicia,2004,F,AL,29
Amaya,2004,F,AL,29
Aliyah,2004,F,AL,28
Abbie,2004,F,AL,26
Amy,2004,F,AL,26
Angela,2004,F,AL,25
Ariel,2004,F,AL,25
Adrianna,2004,F,AL,24
Amari,2004,F,AL,23
Alexus,2004,F,AL,22
Ansley,2004,F,AL,22
Amiya,2004,F,AL,21
Amya,2004,F,AL,20
Alison,2004,F,AL,19
Allyson,2004,F,AL,19
Aniyah,2004,F,AL,19
Alaina,2004,F,AL,18
Angelina,2004,F,AL,18
Ashanti,2004,F,AL,18
Alexa,2004,F,AL,17
Anne,2004,F,AL,17
Adriana,2004,F,AL,16
Alayna,2004,F,AL,16
Aleah,2004,F,AL,16
Alivia,2004,F,AL,16
Anastasia,2004,F,AL,16
Annabelle,2004,F,AL,16
April,2004,F,AL,15
Ashlynn,2004,F,AL,15
Ashton,2004,F,AL,15
Abbey,2004,F,AL,14
Alisha,2004,F,AL,14
Ashlee,2004,F,AL,14
Alanna,2004,F,AL,13
Ally,2004,F,AL,13
Ann,2004,F,AL,12
Ashleigh,2004,F,AL,12
Azaria,2004,F,AL,12
Alissa,2004,F,AL,11
Amiyah,2004,F,AL,11
Ainsley,2004,F,AL,10
Alice,2004,F,AL,10
Amaria,2004,F,AL,10
Angelica,2004,F,AL,10
Akira,2004,F,AL,9
Annie,2004,F,AL,9
Ashtyn,2004,F,AL,9
Aspen,2004,F,AL,9
Abbigail,2004,F,AL,8
Addyson,2004,F,AL,8
Alaysia,2004,F,AL,8
Alex,2004,F,AL,8
Alyson,2004,F,AL,8
Aubree,2004,F,AL,8
Auburn,2004,F,AL,8
Aurora,2004,F,AL,8
Ayana,2004,F,AL,8
Ayanna,2004,F,AL,8
Abigayle,2004,F,AL,7
Ali,2004,F,AL,7
Addie,2004,F,AL,6
Adrienne,2004,F,AL,6
Adyson,2004,F,AL,6
Alena,2004,F,AL,6
Alli,2004,F,AL,6
Alysa,2004,F,AL,6
Amberly,2004,F,AL,6
Ambria,2004,F,AL,6
Anijah,2004,F,AL,6
Annalee,2004,F,AL,6
Arielle,2004,F,AL,6
Aryanna,2004,F,AL,6
August,2004,F,AL,6
Aysia,2004,F,AL,6
Abagail,2004,F,AL,5
Adeline,2004,F,AL,5
Aidan,2004,F,AL,5
Aja,2004,F,AL,5
Alasia,2004,F,AL,5
Alaya,2004,F,AL,5
Alondra,2004,F,AL,5
Amia,2004,F,AL,5
Annika,2004,F,AL,5
Arionna,2004,F,AL,5
Ariyana,2004,F,AL,5
Asya,2004,F,AL,5
Aubrie,2004,F,AL,5
Anna,2005,F,AL,307
Abigail,2005,F,AL,238
Alexis,2005,F,AL,189
Alyssa,2005,F,AL,151
Ava,2005,F,AL,143
Ashley,2005,F,AL,103
Allison,2005,F,AL,86
Ashlyn,2005,F,AL,79
Audrey,2005,F,AL,71
Autumn,2005,F,AL,69
Aaliyah,2005,F,AL,68
Alexandria,2005,F,AL,68
Avery,2005,F,AL,63
Angel,2005,F,AL,60
Addison,2005,F,AL,59
Amelia,2005,F,AL,59
Amber,2005,F,AL,50
Abby,2005,F,AL,45
Aniyah,2005,F,AL,45
Alexandra,2005,F,AL,43
Allie,2005,F,AL,42
Asia,2005,F,AL,42
Aniya,2005,F,AL,40
Andrea,2005,F,AL,39
Alana,2005,F,AL,36
Amy,2005,F,AL,33
Aubrey,2005,F,AL,32
Amaya,2005,F,AL,31
Ansley,2005,F,AL,31
Ashlynn,2005,F,AL,30
Aliyah,2005,F,AL,29
Amiyah,2005,F,AL,29
Ariana,2005,F,AL,28
Alexa,2005,F,AL,27
Anne,2005,F,AL,27
Arianna,2005,F,AL,27
Ariel,2005,F,AL,27
Adrianna,2005,F,AL,26
Amanda,2005,F,AL,26
Alexia,2005,F,AL,25
Ana,2005,F,AL,25
Angelina,2005,F,AL,24
Annabelle,2005,F,AL,24
Alicia,2005,F,AL,23
Allyson,2005,F,AL,22
Angela,2005,F,AL,22
Adriana,2005,F,AL,20
Alivia,2005,F,AL,20
Ann,2005,F,AL,20
Amari,2005,F,AL,19
Ashlee,2005,F,AL,18
Abbie,2005,F,AL,17
Ashanti,2005,F,AL,17
Ashleigh,2005,F,AL,16
Abbigail,2005,F,AL,15
Alison,2005,F,AL,15
Alissa,2005,F,AL,15
Alondra,2005,F,AL,15
Amya,2005,F,AL,15
April,2005,F,AL,15
Alexus,2005,F,AL,14
Ashton,2005,F,AL,14
Aurora,2005,F,AL,14
Ayanna,2005,F,AL,14
Alaina,2005,F,AL,13
Alayna,2005,F,AL,13
Ally,2005,F,AL,13
Annie,2005,F,AL,11
Anaya,2005,F,AL,10
Angelica,2005,F,AL,10
Aubree,2005,F,AL,10
Ayana,2005,F,AL,10
Abbey,2005,F,AL,9
Ainsley,2005,F,AL,9
Alena,2005,F,AL,9
Alice,2005,F,AL,9
Amberly,2005,F,AL,9
Anastasia,2005,F,AL,9
Arabella,2005,F,AL,9
Aryanna,2005,F,AL,9
Ayden,2005,F,AL,9
Adison,2005,F,AL,8
Alli,2005,F,AL,8
Alyson,2005,F,AL,8
Azariah,2005,F,AL,8
Ada,2005,F,AL,7
Alaysia,2005,F,AL,7
Armani,2005,F,AL,7
Abigayle,2005,F,AL,6
Addie,2005,F,AL,6
Aileen,2005,F,AL,6
Aleah,2005,F,AL,6
Alejandra,2005,F,AL,6
Alex,2005,F,AL,6
Amaria,2005,F,AL,6
Amiya,2005,F,AL,6
Ashlin,2005,F,AL,6
Auburn,2005,F,AL,6
Addyson,2005,F,AL,5
Adyson,2005,F,AL,5
Akira,2005,F,AL,5
Alexius,2005,F,AL,5
Aliya,2005,F,AL,5
Alona,2005,F,AL,5
Alyssia,2005,F,AL,5
Amara,2005,F,AL,5
